transaction_id,cust_id,DOB,Gender,city_code,tran_date,prod_subcat,prod_subcat_code,prod_cat,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,city_name,State,Zip code,Return or sale,Year,Product_ID
42998618561,267233,8/21/1987,F,10,3/19/2013,Audio and video,10,Electronics,3,5,370,194.25,2044.25,MBR,Bozeman,Montana,59717,S,2013,3-10
51311482123,273058,11/8/1989,F,10,3/19/2013,Academic,12,Home and kitchen,6,3,414,130.41,1372.41,e-Shop,Bozeman,Montana,59717,S,2013,6-12
7266000053,272456,4/24/1980,M,10,3/19/2013,Mens,4,Clothing,1,4,94,39.48,415.48,MBR,Bozeman,Montana,59717,S,2013,1-4
87419519460,269026,9/18/1992,F,10,3/18/2013,Kids,3,Footwear,2,1,125,13.125,138.125,TeleShop,Bozeman,Montana,59717,S,2013,2-3
90954125896,269387,3/2/1990,F,10,3/18/2013,Women,1,Clothing,1,4,839,352.38,3708.38,MBR,Bozeman,Montana,59717,S,2013,1-1
92883357205,273914,8/6/1978,M,10,3/18/2013,Kids,3,Footwear,2,1,1020,107.1,1127.1,TeleShop,Bozeman,Montana,59717,S,2013,2-3
42952615669,272328,11/2/1975,F,10,3/17/2013,Children,11,Home and kitchen,6,1,286,30.03,316.03,e-Shop,Bozeman,Montana,59717,S,2013,6-11
3452004060,275041,2/8/1977,F,10,3/17/2013,Audio and video,10,Home and kitchen,6,5,966,507.15,5337.15,MBR,Bozeman,Montana,59717,S,2013,6-10
4582684526,269387,3/2/1990,F,10,3/17/2013,Mens,4,Bags,4,3,1487,468.405,4929.405,TeleShop,Bozeman,Montana,59717,S,2013,4-4
37431842931,271399,10/6/1990,M,10,3/17/2013,Furnishing,2,Home and kitchen,6,3,1474,464.31,4886.31,e-Shop,Bozeman,Montana,59717,S,2013,6-2
82173629844,267597,8/22/1976,M,10,3/16/2013,Academic,12,Home and kitchen,6,2,1156,242.76,2554.76,e-Shop,Bozeman,Montana,59717,S,2013,6-12
55283283716,272402,9/23/1970,F,10,3/15/2013,Cameras,9,Electronics,3,5,647,339.675,3574.675,MBR,Bozeman,Montana,59717,S,2013,3-9
86747603067,272354,8/14/1980,M,10,3/14/2013,Children,11,Books,5,5,1360,714,7514,Flagship store,Bozeman,Montana,59717,S,2013,5-11
2090670564,269773,11/5/1976,F,10,3/12/2013,Audio and video,10,Books,5,2,556,116.76,1228.76,MBR,Bozeman,Montana,59717,S,2013,5-10
99552549986,270658,6/29/1992,M,10,3/12/2013,Kids,3,Books,5,1,688,72.24,760.24,e-Shop,Bozeman,Montana,59717,S,2013,5-3
63410047980,272348,11/18/1974,F,10,3/10/2013,Academic,12,Books,5,1,553,58.065,611.065,Flagship store,Bozeman,Montana,59717,S,2013,5-12
11744618530,269799,4/9/1981,M,10,3/9/2013,Women,1,Footwear,2,-4,-1229,516.18,-5432.18,MBR,Bozeman,Montana,59717,R,2013,2-1
66792431081,268220,11/22/1978,M,10,3/8/2013,Mens,4,Bags,4,1,590,61.95,651.95,TeleShop,Bozeman,Montana,59717,S,2013,4-4
68140811017,268884,12/24/1975,M,10,3/8/2013,Personal Appliances,8,Electronics,3,4,1236,519.12,5463.12,e-Shop,Bozeman,Montana,59717,S,2013,3-8
94626119963,272252,6/3/1991,F,10,3/7/2013,Cameras,9,Electronics,3,5,217,113.925,1198.925,TeleShop,Bozeman,Montana,59717,S,2013,3-9
39912183927,274719,1/1/1990,M,10,3/6/2013,Women,1,Clothing,1,3,1491,469.665,4942.665,e-Shop,Bozeman,Montana,59717,S,2013,1-1
89490077953,272892,8/25/1981,F,10,3/6/2013,Academic,12,Home and kitchen,6,3,1134,357.21,3759.21,e-Shop,Bozeman,Montana,59717,S,2013,6-12
70437099797,266906,8/16/1991,M,10,3/6/2013,DIY,6,Books,5,1,1026,107.73,1133.73,MBR,Bozeman,Montana,59717,S,2013,5-6
78615504333,267960,10/16/1980,F,10,3/5/2013,Audio and video,10,Home and kitchen,6,4,870,365.4,3845.4,TeleShop,Bozeman,Montana,59717,S,2013,6-10
90538415850,273660,5/5/1975,M,10,3/5/2013,Academic,12,Books,5,3,166,52.29,550.29,e-Shop,Bozeman,Montana,59717,S,2013,5-12
16002071859,270858,10/27/1982,F,10,3/4/2013,Children,11,Books,5,2,1021,214.41,2256.41,e-Shop,Bozeman,Montana,59717,S,2013,5-11
33137423590,272186,9/6/1970,M,10,3/4/2013,Mens,4,Electronics,3,5,974,511.35,5381.35,Flagship store,Bozeman,Montana,59717,S,2013,3-4
67831863659,267049,9/28/1984,M,10,3/3/2013,Mens,4,Bags,4,1,1016,106.68,1122.68,Flagship store,Bozeman,Montana,59717,S,2013,4-4
56261591581,267287,3/1/1979,F,10,3/2/2013,Mens,4,Clothing,1,4,194,81.48,857.48,e-Shop,Bozeman,Montana,59717,S,2013,1-4
28001951294,271985,1/26/1983,F,10,3/1/2013,Audio and video,10,Electronics,3,4,594,249.48,2625.48,e-Shop,Bozeman,Montana,59717,S,2013,3-10
32373040188,269868,10/21/1974,M,10,3/1/2013,Audio and video,10,Home and kitchen,6,5,1308,686.7,7226.7,MBR,Bozeman,Montana,59717,S,2013,6-10
31384159740,273805,8/16/1975,M,10,2/28/2013,Kids,3,Books,5,2,435,91.35,961.35,e-Shop,Bozeman,Montana,59717,S,2013,5-3
60661330238,267233,8/21/1987,F,10,2/28/2013,Mens,4,Bags,4,2,1033,216.93,2282.93,e-Shop,Bozeman,Montana,59717,S,2013,4-4
59706590065,268327,12/17/1989,F,10,2/28/2013,Mens,4,Footwear,2,3,266,83.79,881.79,TeleShop,Bozeman,Montana,59717,S,2013,2-4
11744618530,269799,4/9/1981,M,10,2/28/2013,Women,1,Footwear,2,4,1229,516.18,5432.18,MBR,Bozeman,Montana,59717,S,2013,2-1
17705512453,268945,11/27/1991,M,10,2/27/2013,Children,11,Home and kitchen,6,1,922,96.81,1018.81,e-Shop,Bozeman,Montana,59717,S,2013,6-11
48712772488,274679,5/14/1981,F,10,2/27/2013,Mens,4,Footwear,2,5,934,490.35,5160.35,Flagship store,Bozeman,Montana,59717,S,2013,2-4
83997358852,270447,10/27/1976,F,10,2/26/2013,Children,11,Home and kitchen,6,2,298,62.58,658.58,e-Shop,Bozeman,Montana,59717,S,2013,6-11
4239954799,272982,1/1/1972,F,10,2/25/2013,Fiction,7,Books,5,5,799,419.475,4414.475,e-Shop,Bozeman,Montana,59717,S,2013,5-7
78931050187,272672,5/5/1971,F,10,2/25/2013,Women,1,Footwear,2,5,675,354.375,3729.375,Flagship store,Bozeman,Montana,59717,S,2013,2-1
42765042470,274791,4/13/1984,F,10,2/24/2013,Cameras,9,Electronics,3,2,1443,303.03,3189.03,e-Shop,Bozeman,Montana,59717,S,2013,3-9
35140116580,267664,12/22/1971,F,10,2/24/2013,Mens,4,Bags,4,3,1042,328.23,3454.23,e-Shop,Bozeman,Montana,59717,S,2013,4-4
56196610609,274118,1/24/1984,F,10,2/23/2013,Audio and video,10,Electronics,3,3,584,183.96,1935.96,TeleShop,Bozeman,Montana,59717,S,2013,3-10
42760127896,268727,3/12/1987,M,10,2/23/2013,Kids,3,Clothing,1,-5,-868,455.7,-4795.7,MBR,Bozeman,Montana,59717,R,2013,1-3
76119021109,273821,6/19/1980,F,10,2/23/2013,Furnishing,2,Home and kitchen,6,5,294,154.35,1624.35,e-Shop,Bozeman,Montana,59717,S,2013,6-2
6170651029,271400,4/17/1978,F,10,2/22/2013,Children,11,Books,5,4,776,325.92,3429.92,MBR,Bozeman,Montana,59717,S,2013,5-11
14141098432,266806,8/12/1991,F,10,2/21/2013,Furnishing,2,Home and kitchen,6,3,1141,359.415,3782.415,Flagship store,Bozeman,Montana,59717,S,2013,6-2
14220613111,271137,10/18/1987,M,10,2/21/2013,Personal Appliances,8,Electronics,3,-3,-1089,343.035,-3610.035,Flagship store,Bozeman,Montana,59717,R,2013,3-8
11419060832,272091,4/22/1990,M,10,2/20/2013,Women,1,Footwear,2,1,802,84.21,886.21,MBR,Bozeman,Montana,59717,S,2013,2-1
42760127896,268727,3/12/1987,M,10,2/20/2013,Kids,3,Clothing,1,5,868,455.7,4795.7,MBR,Bozeman,Montana,59717,S,2013,1-3
94905525426,271195,12/11/1992,F,10,2/20/2013,Kids,3,Clothing,1,5,1206,633.15,6663.15,e-Shop,Bozeman,Montana,59717,S,2013,1-3
56810733646,269655,2/27/1989,F,10,2/18/2013,Women,1,Clothing,1,3,557,175.455,1846.455,Flagship store,Bozeman,Montana,59717,S,2013,1-1
22970014465,274237,3/17/1973,M,10,2/18/2013,Mens,4,Footwear,2,2,190,39.9,419.9,Flagship store,Bozeman,Montana,59717,S,2013,2-4
14220613111,271137,10/18/1987,M,10,2/17/2013,Personal Appliances,8,Electronics,3,3,1089,343.035,3610.035,Flagship store,Bozeman,Montana,59717,S,2013,3-8
48623868343,274195,10/16/1979,F,10,2/16/2013,Women,1,Footwear,2,3,893,281.295,2960.295,MBR,Bozeman,Montana,59717,S,2013,2-1
91014369733,270151,5/6/1979,M,10,2/16/2013,Kids,3,Books,5,1,1214,127.47,1341.47,Flagship store,Bozeman,Montana,59717,S,2013,5-3
38697033039,268021,10/18/1971,F,10,2/15/2013,Women,1,Bags,4,2,1166,244.86,2576.86,e-Shop,Bozeman,Montana,59717,S,2013,4-1
52800326667,270947,12/7/1986,M,10,2/15/2013,Children,11,Home and kitchen,6,4,950,399,4199,MBR,Bozeman,Montana,59717,S,2013,6-11
23346314009,272324,2/8/1974,M,10,2/14/2013,Mens,4,Electronics,3,2,1047,219.87,2313.87,Flagship store,Bozeman,Montana,59717,S,2013,3-4
25967306008,267051,11/19/1982,F,10,2/14/2013,Mens,4,Bags,4,1,292,30.66,322.66,Flagship store,Bozeman,Montana,59717,S,2013,4-4
88302929093,272354,8/14/1980,M,10,2/13/2013,Audio and video,10,Books,5,3,1465,461.475,4856.475,e-Shop,Bozeman,Montana,59717,S,2013,5-10
14475540765,270371,2/5/1978,M,10,2/12/2013,Mens,4,Clothing,1,2,1076,225.96,2377.96,TeleShop,Bozeman,Montana,59717,S,2013,1-4
45054465160,267906,7/24/1980,M,10,2/10/2013,Academic,12,Books,5,1,1429,150.045,1579.045,Flagship store,Bozeman,Montana,59717,S,2013,5-12
45530328262,269790,3/13/1989,F,10,2/10/2013,Furnishing,2,Home and kitchen,6,1,304,31.92,335.92,MBR,Bozeman,Montana,59717,S,2013,6-2
82259711334,272354,8/14/1980,M,10,2/8/2013,Fiction,7,Books,5,3,569,179.235,1886.235,e-Shop,Bozeman,Montana,59717,S,2013,5-7
66059466135,267285,12/19/1980,M,10,2/8/2013,Computers,5,Electronics,3,2,119,24.99,262.99,e-Shop,Bozeman,Montana,59717,S,2013,3-5
38504879437,273171,6/5/1990,M,10,2/7/2013,Women,1,Bags,4,4,1497,628.74,6616.74,e-Shop,Bozeman,Montana,59717,S,2013,4-1
9694473268,275220,10/28/1979,F,10,2/7/2013,Mens,4,Bags,4,1,495,51.975,546.975,e-Shop,Bozeman,Montana,59717,S,2013,4-4
91114242925,267888,12/7/1973,F,10,2/7/2013,Women,1,Footwear,2,1,1146,120.33,1266.33,MBR,Bozeman,Montana,59717,S,2013,2-1
12592642390,272074,1/15/1972,F,10,2/6/2013,Academic,12,Books,5,-2,-1131,237.51,-2499.51,TeleShop,Bozeman,Montana,59717,R,2013,5-12
34187621426,268786,7/9/1971,F,10,2/6/2013,Women,1,Bags,4,-1,-264,27.72,-291.72,MBR,Bozeman,Montana,59717,R,2013,4-1
93815132285,274682,9/19/1970,M,10,2/6/2013,Audio and video,10,Electronics,3,4,1001,420.42,4424.42,Flagship store,Bozeman,Montana,59717,S,2013,3-10
92801596984,272835,9/8/1990,M,10,2/5/2013,Women,1,Clothing,1,-3,-1050,330.75,-3480.75,Flagship store,Bozeman,Montana,59717,R,2013,1-1
12584085327,271771,5/12/1990,M,10,2/4/2013,Kids,3,Footwear,2,4,552,231.84,2439.84,Flagship store,Bozeman,Montana,59717,S,2013,2-3
45505441232,273198,4/2/1991,F,10,2/4/2013,Women,1,Bags,4,2,1114,233.94,2461.94,Flagship store,Bozeman,Montana,59717,S,2013,4-1
34187621426,268786,7/9/1971,F,10,2/3/2013,Women,1,Bags,4,1,264,27.72,291.72,MBR,Bozeman,Montana,59717,S,2013,4-1
98512823604,273226,2/11/1987,F,10,2/3/2013,Audio and video,10,Home and kitchen,6,3,290,91.35,961.35,Flagship store,Bozeman,Montana,59717,S,2013,6-10
80101751885,273198,4/2/1991,F,10,2/3/2013,Women,1,Footwear,2,5,521,273.525,2878.525,TeleShop,Bozeman,Montana,59717,S,2013,2-1
39670088230,271315,2/10/1980,M,10,2/1/2013,Academic,12,Books,5,1,407,42.735,449.735,TeleShop,Bozeman,Montana,59717,S,2013,5-12
92801596984,272835,9/8/1990,M,10,2/1/2013,Women,1,Clothing,1,3,1050,330.75,3480.75,Flagship store,Bozeman,Montana,59717,S,2013,1-1
24696192212,271986,8/22/1983,F,10,1/31/2013,Audio and video,10,Books,5,2,1495,313.95,3303.95,TeleShop,Bozeman,Montana,59717,S,2013,5-10
12592642390,272074,1/15/1972,F,10,1/30/2013,Academic,12,Books,5,2,1131,237.51,2499.51,TeleShop,Bozeman,Montana,59717,S,2013,5-12
5954272538,275131,8/4/1983,F,10,1/30/2013,Cameras,9,Electronics,3,3,1422,447.93,4713.93,Flagship store,Bozeman,Montana,59717,S,2013,3-9
69312392080,271120,12/18/1980,F,10,1/30/2013,Mens,4,Footwear,2,4,1456,611.52,6435.52,e-Shop,Bozeman,Montana,59717,S,2013,2-4
44696318139,268304,7/15/1980,F,10,1/29/2013,Computers,5,Electronics,3,2,1182,248.22,2612.22,Flagship store,Bozeman,Montana,59717,S,2013,3-5
1633483175,271195,12/11/1992,F,10,1/29/2013,Audio and video,10,Electronics,3,5,1334,700.35,7370.35,TeleShop,Bozeman,Montana,59717,S,2013,3-10
8692787928,268395,2/6/1983,M,10,1/28/2013,Cameras,9,Electronics,3,3,970,305.55,3215.55,TeleShop,Bozeman,Montana,59717,S,2013,3-9
27976031065,268516,9/22/1983,F,10,1/27/2013,Kids,3,Footwear,2,4,112,47.04,495.04,Flagship store,Bozeman,Montana,59717,S,2013,2-3
99281180898,272115,10/5/1982,M,10,1/27/2013,Academic,12,Home and kitchen,6,3,686,216.09,2274.09,e-Shop,Bozeman,Montana,59717,S,2013,6-12
76448566925,273083,6/24/1987,F,10,1/26/2013,Women,1,Clothing,1,5,1267,665.175,7000.175,TeleShop,Bozeman,Montana,59717,S,2013,1-1
11889207584,272045,7/5/1975,M,10,1/25/2013,Women,1,Footwear,2,-5,-1237,649.425,-6834.425,MBR,Bozeman,Montana,59717,R,2013,2-1
8163836835,271026,11/19/1983,F,10,1/25/2013,Mens,4,Footwear,2,3,1463,460.845,4849.845,e-Shop,Bozeman,Montana,59717,S,2013,2-4
78875404541,272434,12/24/1988,F,10,1/25/2013,Academic,12,Books,5,2,1128,236.88,2492.88,e-Shop,Bozeman,Montana,59717,S,2013,5-12
17631081091,267449,2/15/1974,F,10,1/24/2013,Kids,3,Clothing,1,1,356,37.38,393.38,e-Shop,Bozeman,Montana,59717,S,2013,1-3
57836525114,274517,11/11/1971,F,10,1/23/2013,Personal Appliances,8,Electronics,3,2,322,67.62,711.62,TeleShop,Bozeman,Montana,59717,S,2013,3-8
54831693427,273821,6/19/1980,F,10,1/22/2013,Children,11,Books,5,1,198,20.79,218.79,MBR,Bozeman,Montana,59717,S,2013,5-11
29157934713,274901,9/23/1986,M,10,1/22/2013,DIY,6,Books,5,3,490,154.35,1624.35,TeleShop,Bozeman,Montana,59717,S,2013,5-6
48009481636,267775,8/9/1981,M,10,1/22/2013,Women,1,Footwear,2,1,1395,146.475,1541.475,e-Shop,Bozeman,Montana,59717,S,2013,2-1
26631721974,267173,3/25/1990,F,10,1/22/2013,Children,11,Books,5,1,984,103.32,1087.32,MBR,Bozeman,Montana,59717,S,2013,5-11
9246814100,273364,4/18/1989,M,10,1/21/2013,Women,1,Clothing,1,3,516,162.54,1710.54,e-Shop,Bozeman,Montana,59717,S,2013,1-1
28528157233,269135,1/11/1983,F,10,1/21/2013,Kids,3,Books,5,5,1098,576.45,6066.45,e-Shop,Bozeman,Montana,59717,S,2013,5-3
96189285563,274901,9/23/1986,M,10,1/21/2013,Kids,3,Books,5,4,811,340.62,3584.62,Flagship store,Bozeman,Montana,59717,S,2013,5-3
98042098358,271493,6/23/1986,M,10,1/20/2013,Mens,4,Clothing,1,-3,-352,110.88,-1166.88,e-Shop,Bozeman,Montana,59717,R,2013,1-4
36227696437,274579,9/27/1988,M,10,1/19/2013,Academic,12,Books,5,2,1321,277.41,2919.41,TeleShop,Bozeman,Montana,59717,S,2013,5-12
98042098358,271493,6/23/1986,M,10,1/19/2013,Mens,4,Clothing,1,3,352,110.88,1166.88,e-Shop,Bozeman,Montana,59717,S,2013,1-4
76949751078,268597,1/5/1986,F,10,1/19/2013,Women,1,Clothing,1,4,853,358.26,3770.26,MBR,Bozeman,Montana,59717,S,2013,1-1
24458003894,268820,11/22/1988,F,10,1/18/2013,Mens,4,Clothing,1,2,1379,289.59,3047.59,MBR,Bozeman,Montana,59717,S,2013,1-4
24868546589,270272,1/10/1978,F,10,1/18/2013,Audio and video,10,Books,5,5,364,191.1,2011.1,TeleShop,Bozeman,Montana,59717,S,2013,5-10
11889207584,272045,7/5/1975,M,10,1/17/2013,Women,1,Footwear,2,5,1237,649.425,6834.425,MBR,Bozeman,Montana,59717,S,2013,2-1
22577647059,272663,11/29/1984,F,10,1/16/2013,Computers,5,Electronics,3,3,1309,412.335,4339.335,e-Shop,Bozeman,Montana,59717,S,2013,3-5
49176644565,272029,11/4/1991,M,10,1/16/2013,Computers,5,Electronics,3,5,1250,656.25,6906.25,Flagship store,Bozeman,Montana,59717,S,2013,3-5
2796241390,269689,4/14/1981,M,10,1/15/2013,Kids,3,Books,5,2,288,60.48,636.48,e-Shop,Bozeman,Montana,59717,S,2013,5-3
23024199073,267024,12/13/1989,M,10,1/15/2013,Personal Appliances,8,Electronics,3,3,1286,405.09,4263.09,TeleShop,Bozeman,Montana,59717,S,2013,3-8
82646898028,274364,4/28/1973,M,10,1/15/2013,Furnishing,2,Home and kitchen,6,2,951,199.71,2101.71,MBR,Bozeman,Montana,59717,S,2013,6-2
42774473618,269930,4/29/1977,M,10,1/14/2013,Mens,4,Electronics,3,4,426,178.92,1882.92,e-Shop,Bozeman,Montana,59717,S,2013,3-4
40573881381,271195,12/11/1992,F,10,1/14/2013,Audio and video,10,Books,5,1,1120,117.6,1237.6,Flagship store,Bozeman,Montana,59717,S,2013,5-10
15492827119,268972,5/19/1987,M,10,1/14/2013,Kids,3,Books,5,1,1422,149.31,1571.31,Flagship store,Bozeman,Montana,59717,S,2013,5-3
5598784803,267024,12/13/1989,M,10,1/14/2013,Mens,4,Clothing,1,3,791,249.165,2622.165,e-Shop,Bozeman,Montana,59717,S,2013,1-4
21152583408,273821,6/19/1980,F,10,1/14/2013,Cameras,9,Electronics,3,3,194,61.11,643.11,TeleShop,Bozeman,Montana,59717,S,2013,3-9
68405578916,267888,12/7/1973,F,10,1/14/2013,Kids,3,Clothing,1,1,538,56.49,594.49,TeleShop,Bozeman,Montana,59717,S,2013,1-3
69506615196,272074,1/15/1972,F,10,1/14/2013,Children,11,Books,5,4,1017,427.14,4495.14,e-Shop,Bozeman,Montana,59717,S,2013,5-11
76228273627,274357,7/21/1977,F,10,1/14/2013,Furnishing,2,Home and kitchen,6,2,151,31.71,333.71,Flagship store,Bozeman,Montana,59717,S,2013,6-2
62003054550,267017,9/17/1981,F,10,1/13/2013,Mens,4,Bags,4,1,1461,153.405,1614.405,MBR,Bozeman,Montana,59717,S,2013,4-4
10363866084,268573,2/6/1983,F,10,1/13/2013,Kids,3,Books,5,2,416,87.36,919.36,e-Shop,Bozeman,Montana,59717,S,2013,5-3
93987567730,270257,2/1/1977,F,10,1/13/2013,Women,1,Footwear,2,1,505,53.025,558.025,e-Shop,Bozeman,Montana,59717,S,2013,2-1
78130061698,271880,1/12/1984,M,10,1/13/2013,Kids,3,Clothing,1,2,691,145.11,1527.11,MBR,Bozeman,Montana,59717,S,2013,1-3
74077915920,275040,10/14/1991,F,10,1/13/2013,Academic,12,Books,5,1,1308,137.34,1445.34,e-Shop,Bozeman,Montana,59717,S,2013,5-12
94354726051,273584,3/18/1978,M,10,1/13/2013,Mens,4,Bags,4,1,812,85.26,897.26,e-Shop,Bozeman,Montana,59717,S,2013,4-4
40991487961,272686,8/14/1982,M,10,1/12/2013,Cameras,9,Electronics,3,1,255,26.775,281.775,MBR,Bozeman,Montana,59717,S,2013,3-9
52869804322,271358,3/16/1991,M,10,1/11/2013,Children,11,Books,5,2,860,180.6,1900.6,e-Shop,Bozeman,Montana,59717,S,2013,5-11
46582315262,267631,5/18/1987,F,10,1/11/2013,Furnishing,2,Home and kitchen,6,2,1200,252,2652,TeleShop,Bozeman,Montana,59717,S,2013,6-2
7341582073,267898,7/14/1984,M,10,1/10/2013,Mens,4,Bags,4,5,1302,683.55,7193.55,e-Shop,Bozeman,Montana,59717,S,2013,4-4
51294987697,275046,10/3/1973,M,10,1/9/2013,Furnishing,2,Home and kitchen,6,2,671,140.91,1482.91,TeleShop,Bozeman,Montana,59717,S,2013,6-2
50081762319,273437,10/26/1980,M,10,1/9/2013,Personal Appliances,8,Electronics,3,5,823,432.075,4547.075,e-Shop,Bozeman,Montana,59717,S,2013,3-8
18182920962,274706,6/21/1982,F,10,1/8/2013,Women,1,Bags,4,-3,-1491,469.665,-4942.665,TeleShop,Bozeman,Montana,59717,R,2013,4-1
70259951699,273124,3/17/1987,M,10,1/8/2013,Women,1,Bags,4,3,661,208.215,2191.215,TeleShop,Bozeman,Montana,59717,S,2013,4-1
26800842256,269500,11/7/1975,M,10,1/7/2013,Kids,3,Books,5,4,1267,532.14,5600.14,Flagship store,Bozeman,Montana,59717,S,2013,5-3
18839566188,269635,6/23/1986,M,10,1/7/2013,Academic,12,Books,5,2,825,173.25,1823.25,MBR,Bozeman,Montana,59717,S,2013,5-12
4929597518,267215,11/29/1981,F,10,1/7/2013,Women,1,Footwear,2,5,1374,721.35,7591.35,e-Shop,Bozeman,Montana,59717,S,2013,2-1
99450668722,273313,4/1/1977,M,10,1/7/2013,Kids,3,Footwear,2,4,850,357,3757,e-Shop,Bozeman,Montana,59717,S,2013,2-3
54955740123,267617,12/21/1983,F,10,1/6/2013,Children,11,Home and kitchen,6,5,1176,617.4,6497.4,e-Shop,Bozeman,Montana,59717,S,2013,6-11
2039061142,271038,6/4/1983,M,10,1/6/2013,Mens,4,Electronics,3,1,132,13.86,145.86,e-Shop,Bozeman,Montana,59717,S,2013,3-4
88711368251,274338,7/5/1981,F,10,1/6/2013,Mens,4,Electronics,3,4,1490,625.8,6585.8,e-Shop,Bozeman,Montana,59717,S,2013,3-4
52179020303,270289,11/7/1979,M,10,1/5/2013,Kids,3,Books,5,5,960,504,5304,TeleShop,Bozeman,Montana,59717,S,2013,5-3
63561905520,274017,4/1/1982,F,10,1/5/2013,Mens,4,Electronics,3,1,666,69.93,735.93,Flagship store,Bozeman,Montana,59717,S,2013,3-4
18571004536,275194,11/18/1987,M,10,1/4/2013,Mens,4,Footwear,2,5,154,80.85,850.85,e-Shop,Bozeman,Montana,59717,S,2013,2-4
18182920962,274706,6/21/1982,F,10,1/4/2013,Women,1,Bags,4,3,1491,469.665,4942.665,TeleShop,Bozeman,Montana,59717,S,2013,4-1
35609663797,273192,2/28/1985,F,10,1/4/2013,Cameras,9,Electronics,3,2,744,156.24,1644.24,TeleShop,Bozeman,Montana,59717,S,2013,3-9
13278531897,274956,2/9/1981,M,10,1/4/2013,Personal Appliances,8,Electronics,3,3,133,41.895,440.895,e-Shop,Bozeman,Montana,59717,S,2013,3-8
20414725641,272074,1/15/1972,F,10,1/4/2013,Kids,3,Books,5,1,1389,145.845,1534.845,e-Shop,Bozeman,Montana,59717,S,2013,5-3
69719650038,266916,4/7/1975,M,10,1/4/2013,Fiction,7,Books,5,2,1218,255.78,2691.78,TeleShop,Bozeman,Montana,59717,S,2013,5-7
56546883071,269837,8/12/1992,F,10,1/2/2013,Children,11,Home and kitchen,6,3,763,240.345,2529.345,Flagship store,Bozeman,Montana,59717,S,2013,6-11
38589954487,269458,12/16/1970,F,10,1/1/2013,Personal Appliances,8,Electronics,3,5,990,519.75,5469.75,e-Shop,Bozeman,Montana,59717,S,2013,3-8
79654151440,272117,12/19/1970,M,10,1/1/2013,Academic,12,Home and kitchen,6,4,851,357.42,3761.42,Flagship store,Bozeman,Montana,59717,S,2013,6-12
43872989929,267990,11/18/1974,F,10,12/31/2012,Women,1,Bags,4,4,446,187.32,1971.32,e-Shop,Bozeman,Montana,59717,S,2012,4-1
74587942310,271137,10/18/1987,M,10,12/31/2012,Academic,12,Home and kitchen,6,4,103,43.26,455.26,e-Shop,Bozeman,Montana,59717,S,2012,6-12
31830490907,269773,11/5/1976,F,10,12/30/2012,Audio and video,10,Electronics,3,5,1224,642.6,6762.6,Flagship store,Bozeman,Montana,59717,S,2012,3-10
6554811950,270768,12/27/1970,M,10,12/30/2012,Personal Appliances,8,Electronics,3,1,177,18.585,195.585,Flagship store,Bozeman,Montana,59717,S,2012,3-8
99663007223,270822,3/26/1987,M,10,12/30/2012,Kids,3,Footwear,2,1,1459,153.195,1612.195,e-Shop,Bozeman,Montana,59717,S,2012,2-3
58948486182,269933,6/7/1988,M,10,12/28/2012,Audio and video,10,Books,5,2,1157,242.97,2556.97,e-Shop,Bozeman,Montana,59717,S,2012,5-10
46735492,274455,8/9/1970,F,10,12/27/2012,Audio and video,10,Books,5,3,1332,419.58,4415.58,TeleShop,Bozeman,Montana,59717,S,2012,5-10
98598060543,271195,12/11/1992,F,10,12/27/2012,Children,11,Books,5,-5,-1302,683.55,-7193.55,Flagship store,Bozeman,Montana,59717,R,2012,5-11
58982075435,267306,5/13/1991,F,10,12/26/2012,Academic,12,Home and kitchen,6,2,1090,228.9,2408.9,TeleShop,Bozeman,Montana,59717,S,2012,6-12
15755204888,268849,12/18/1984,M,10,12/26/2012,Children,11,Books,5,4,595,249.9,2629.9,e-Shop,Bozeman,Montana,59717,S,2012,5-11
98598060543,271195,12/11/1992,F,10,12/26/2012,Children,11,Books,5,5,1302,683.55,7193.55,Flagship store,Bozeman,Montana,59717,S,2012,5-11
80518309384,270663,4/4/1981,M,10,12/25/2012,Women,1,Clothing,1,3,816,257.04,2705.04,e-Shop,Bozeman,Montana,59717,S,2012,1-1
96102456169,272655,3/12/1991,F,10,12/25/2012,Kids,3,Clothing,1,4,1481,622.02,6546.02,Flagship store,Bozeman,Montana,59717,S,2012,1-3
54110476166,274143,12/11/1984,M,10,12/23/2012,Mens,4,Bags,4,1,1346,141.33,1487.33,MBR,Bozeman,Montana,59717,S,2012,4-4
83318402382,272217,9/15/1978,M,10,12/23/2012,Personal Appliances,8,Electronics,3,4,1428,599.76,6311.76,Flagship store,Bozeman,Montana,59717,S,2012,3-8
19278893600,270178,9/17/1975,M,10,12/22/2012,DIY,6,Books,5,2,266,55.86,587.86,TeleShop,Bozeman,Montana,59717,S,2012,5-6
71414409729,275039,1/26/1979,F,10,12/22/2012,DIY,6,Books,5,3,935,294.525,3099.525,MBR,Bozeman,Montana,59717,S,2012,5-6
86962923590,272594,9/2/1971,M,10,12/21/2012,Women,1,Bags,4,5,1347,707.175,7442.175,Flagship store,Bozeman,Montana,59717,S,2012,4-1
58936155855,270283,7/1/1978,F,10,12/20/2012,Kids,3,Clothing,1,4,294,123.48,1299.48,MBR,Bozeman,Montana,59717,S,2012,1-3
