transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,item,type
81709830836,267768,2011-06-30,04,03,5,409,214.725,2259.725,e-Shop,03-04,S
93625023531,267489,2011-06-30,01,04,-5,-966,507.15,-5337.15,MBR,04-01,R
65263438974,271656,2011-06-30,10,05,4,79,33.18,349.18,Flagship store,05-10,S
54481130119,272403,2011-06-29,07,05,2,584,122.64,1290.64,TeleShop,05-07,S
13493636562,275048,2011-06-29,10,05,2,138,28.98,304.98,e-Shop,05-10,S
43795510854,267940,2011-06-29,01,02,1,861,90.405,951.405,MBR,02-01,S
55560850635,269925,2011-06-29,12,06,4,166,69.72,733.72,TeleShop,06-12,S
47425618814,270095,2011-06-29,04,03,2,697,146.37,1540.37,e-Shop,03-04,S
2260001782,268419,2011-06-29,01,04,5,1283,673.575,7088.575,Flagship store,04-01,S
98271941861,267939,2011-06-29,10,05,-4,-1238,519.96,-5471.96,Flagship store,05-10,R
96929538238,272617,2011-06-29,07,05,1,115,12.075,127.075,TeleShop,05-07,S
70906930707,267693,2011-06-29,07,05,3,1096,345.24,3633.24,e-Shop,05-07,S
79880859261,272521,2011-06-29,11,06,1,1105,116.025,1221.025,e-Shop,06-11,S
65597415262,269618,2011-06-29,06,05,4,578,242.76,2554.76,e-Shop,05-06,S
98271941861,267939,2011-06-29,10,05,-4,-1238,519.96,-5471.96,Flagship store,05-10,R
69798124203,274209,2011-06-29,03,01,4,395,165.9,1745.9,Flagship store,01-03,S
74269001881,268663,2011-06-29,08,03,-2,-1492,313.32,-3297.32,e-Shop,03-08,R
87103638186,270622,2011-06-29,03,05,5,1085,569.625,5994.625,TeleShop,05-03,S
85874725750,275111,2011-06-29,11,05,3,727,229.005,2410.005,e-Shop,05-11,S
92107510195,271391,2011-06-29,01,04,1,918,96.39,1014.39,e-Shop,04-01,S
70924685784,273237,2011-06-29,06,05,1,872,91.56,963.56,e-Shop,05-06,S
58407947268,269736,2011-06-28,10,05,4,279,117.18,1233.18,e-Shop,05-10,S
3030387132,269733,2011-06-28,04,03,1,1124,118.02,1242.02,Flagship store,03-04,S
14111335238,268289,2011-06-28,05,03,1,1432,150.36,1582.36,Flagship store,03-05,S
28176791748,273053,2011-06-28,01,01,-4,-1305,548.1,-5768.1,e-Shop,01-01,R
15839585915,274795,2011-06-28,12,05,1,829,87.045,916.045,e-Shop,05-12,S
62239147922,272627,2011-06-28,03,01,4,613,257.46,2709.46,TeleShop,01-03,S
544094954,271731,2011-06-28,04,03,2,1091,229.11,2411.11,MBR,03-04,S
51141103524,271459,2011-06-28,05,03,5,792,415.8,4375.8,Flagship store,03-05,S
32255834725,273051,2011-06-28,10,05,1,1321,138.705,1459.705,TeleShop,05-10,S
56523869719,268033,2011-06-28,10,03,1,146,15.33,161.33,e-Shop,03-10,S
50090628894,273461,2011-06-28,11,05,4,802,336.84,3544.84,Flagship store,05-11,S
27470065698,274523,2011-06-28,11,06,4,1441,605.22,6369.22,Flagship store,06-11,S
35875406310,266916,2011-06-28,10,06,2,1310,275.1,2895.1,TeleShop,06-10,S
42785175340,267540,2011-06-28,11,06,4,1031,433.02,4557.02,TeleShop,06-11,S
56189538707,268196,2011-06-28,04,03,5,496,260.4,2740.4,e-Shop,03-04,S
32318593608,273034,2011-06-28,12,06,4,1036,435.12,4579.12,Flagship store,06-12,S
73101752239,269087,2011-06-28,04,02,1,124,13.02,137.02,Flagship store,02-04,S
72085406516,274345,2011-06-28,10,05,3,975,307.125,3232.125,e-Shop,05-10,S
67025517527,271195,2011-06-28,08,03,1,477,50.085,527.085,TeleShop,03-08,S
87285930124,274267,2011-06-28,08,03,-4,-1095,459.9,-4839.9,TeleShop,03-08,R
81990687045,271359,2011-06-28,12,06,3,1211,381.465,4014.465,MBR,06-12,S
71403571487,274357,2011-06-28,12,05,5,379,198.975,2093.975,Flagship store,05-12,S
13509448071,274456,2011-06-27,03,02,3,670,211.05,2221.05,e-Shop,02-03,S
14548813296,273917,2011-06-27,10,03,2,440,92.4,972.4,e-Shop,03-10,S
44262018914,268956,2011-06-27,01,01,1,951,99.855,1050.855,MBR,01-01,S
38239839808,272172,2011-06-27,11,06,3,868,273.42,2877.42,Flagship store,06-11,S
28241482606,275151,2011-06-27,10,06,2,1068,224.28,2360.28,Flagship store,06-10,S
47129114308,272026,2011-06-27,05,03,3,524,165.06,1737.06,e-Shop,03-05,S
17675768002,273922,2011-06-27,03,02,4,1362,572.04,6020.04,Flagship store,02-03,S
54681103501,274942,2011-06-27,07,05,4,1168,490.56,5162.56,MBR,05-07,S
5412527591,273596,2011-06-27,06,05,3,1051,331.065,3484.065,e-Shop,05-06,S
60180674317,268767,2011-06-27,03,01,-5,-1458,765.45,-8055.45,Flagship store,01-03,R
5816932194,269721,2011-06-27,04,03,5,337,176.925,1861.925,TeleShop,03-04,S
37451370941,271851,2011-06-27,01,04,5,302,158.55,1668.55,TeleShop,04-01,S
50684145478,274377,2011-06-27,05,03,1,1490,156.45,1646.45,e-Shop,03-05,S
12239628634,269883,2011-06-27,11,05,3,884,278.46,2930.46,Flagship store,05-11,S
75650837277,272689,2011-06-27,03,02,2,899,188.79,1986.79,e-Shop,02-03,S
91077259486,269933,2011-06-27,04,01,2,1393,292.53,3078.53,e-Shop,01-04,S
87310138198,272815,2011-06-27,11,05,1,404,42.42,446.42,MBR,05-11,S
96880111448,270294,2011-06-27,04,04,2,1333,279.93,2945.93,e-Shop,04-04,S
8820674956,267149,2011-06-26,06,05,5,801,420.525,4425.525,Flagship store,05-06,S
36166289044,268533,2011-06-26,11,06,4,907,380.94,4008.94,e-Shop,06-11,S
45815122033,270313,2011-06-26,03,02,5,884,464.1,4884.1,Flagship store,02-03,S
1283850231,270688,2011-06-26,10,05,1,1347,141.435,1488.435,Flagship store,05-10,S
22490616637,269266,2011-06-26,08,03,5,814,427.35,4497.35,Flagship store,03-08,S
10097970933,268287,2011-06-26,10,06,2,261,54.81,576.81,TeleShop,06-10,S
36231475826,273708,2011-06-26,10,06,5,425,223.125,2348.125,TeleShop,06-10,S
45233623906,273913,2011-06-26,04,01,2,146,30.66,322.66,e-Shop,01-04,S
33657894229,275048,2011-06-26,01,01,2,272,57.12,601.12,e-Shop,01-01,S
73806644852,274046,2011-06-26,03,02,3,1092,343.98,3619.98,TeleShop,02-03,S
95205682007,274134,2011-06-26,10,03,2,825,173.25,1823.25,e-Shop,03-10,S
99752266385,273798,2011-06-26,05,03,5,1214,637.35,6707.35,Flagship store,03-05,S
93625023531,267489,2011-06-26,01,04,-5,-966,507.15,-5337.15,MBR,04-01,R
68969176930,270473,2011-06-26,04,02,3,1106,348.39,3666.39,TeleShop,02-04,S
67696354067,272475,2011-06-26,01,02,2,931,195.51,2057.51,MBR,02-01,S
71506294775,275138,2011-06-26,04,03,1,1414,148.47,1562.47,MBR,03-04,S
77211961603,270960,2011-06-26,11,06,5,329,172.725,1817.725,Flagship store,06-11,S
67254800242,267991,2011-06-26,07,05,3,391,123.165,1296.165,TeleShop,05-07,S
72256163824,270178,2011-06-26,07,05,4,288,120.96,1272.96,Flagship store,05-07,S
72697735071,267943,2011-06-26,08,03,5,1454,763.35,8033.35,TeleShop,03-08,S
12057701686,274234,2011-06-25,09,03,2,1111,233.31,2455.31,e-Shop,03-09,S
1983689139,274431,2011-06-25,07,05,5,1023,537.075,5652.075,Flagship store,05-07,S
50867261145,268656,2011-06-25,08,03,1,1451,152.355,1603.355,e-Shop,03-08,S
56281485474,267980,2011-06-25,01,02,3,1487,468.405,4929.405,e-Shop,02-01,S
58131461154,268706,2011-06-25,06,05,4,904,379.68,3995.68,e-Shop,05-06,S
37361819640,268710,2011-06-25,01,02,-2,-780,163.8,-1723.8,MBR,02-01,R
55280335841,267892,2011-06-25,11,05,3,1304,410.76,4322.76,TeleShop,05-11,S
14029752538,270160,2011-06-25,01,02,4,1047,439.74,4627.74,MBR,02-01,S
55341608392,270914,2011-06-25,01,01,3,936,294.84,3102.84,Flagship store,01-01,S
28176791748,273053,2011-06-25,01,01,4,1305,548.1,5768.1,e-Shop,01-01,S
25603164710,269481,2011-06-25,02,06,5,849,445.725,4690.725,MBR,06-02,S
73964758437,274500,2011-06-25,04,01,4,1476,619.92,6523.92,MBR,01-04,S
74269001881,268663,2011-06-25,08,03,-2,-1492,313.32,-3297.32,e-Shop,03-08,R
88861844020,272857,2011-06-25,10,03,3,437,137.655,1448.655,e-Shop,03-10,S
65473648661,268908,2011-06-25,04,02,1,1270,133.35,1403.35,e-Shop,02-04,S
78090784909,268476,2011-06-25,11,06,1,1153,121.065,1274.065,e-Shop,06-11,S
78498498242,272256,2011-06-25,11,06,4,654,274.68,2890.68,MBR,06-11,S
90826121055,275131,2011-06-25,03,05,1,522,54.81,576.81,MBR,05-03,S
26489157248,267043,2011-06-24,05,03,3,966,304.29,3202.29,e-Shop,03-05,S
60756331249,271464,2011-06-24,03,05,1,1235,129.675,1364.675,TeleShop,05-03,S
41450086531,275034,2011-06-24,03,05,-4,-1399,587.58,-6183.58,e-Shop,05-03,R
35938185324,272676,2011-06-24,08,03,1,83,8.715,91.715,e-Shop,03-08,S
34091621134,269734,2011-06-24,10,06,1,1479,155.295,1634.295,Flagship store,06-10,S
18108033971,267422,2011-06-24,03,01,1,428,44.94,472.94,e-Shop,01-03,S
58438011832,273769,2011-06-24,01,01,2,961,201.81,2123.81,TeleShop,01-01,S
41700129738,273674,2011-06-24,11,06,5,474,248.85,2618.85,TeleShop,06-11,S
31982877794,274449,2011-06-24,06,05,2,254,53.34,561.34,e-Shop,05-06,S
15182273178,273391,2011-06-24,10,03,5,146,76.65,806.65,e-Shop,03-10,S
12515148254,272262,2011-06-24,10,03,3,104,32.76,344.76,Flagship store,03-10,S
37532625917,273744,2011-06-24,12,05,2,1190,249.9,2629.9,MBR,05-12,S
51197645157,267042,2011-06-24,09,03,1,305,32.025,337.025,e-Shop,03-09,S
57929454026,268771,2011-06-24,09,03,5,84,44.1,464.1,MBR,03-09,S
57857043547,268786,2011-06-24,01,01,1,729,76.545,805.545,Flagship store,01-01,S
23266156338,273052,2011-06-24,11,06,-2,-636,133.56,-1405.56,e-Shop,06-11,R
10720099148,268144,2011-06-24,10,03,2,115,24.15,254.15,e-Shop,03-10,S
58363845644,275017,2011-06-24,03,02,4,1297,544.74,5732.74,e-Shop,02-03,S
80799565039,274176,2011-06-24,11,05,2,1323,277.83,2923.83,Flagship store,05-11,S
91319246245,272339,2011-06-24,01,04,2,1410,296.1,3116.1,TeleShop,04-01,S
90792215814,268107,2011-06-24,04,01,3,1388,437.22,4601.22,MBR,01-04,S
75807203980,267380,2011-06-24,12,06,3,342,107.73,1133.73,Flagship store,06-12,S
94252471276,268371,2011-06-24,07,05,1,558,58.59,616.59,Flagship store,05-07,S
89105324223,269980,2011-06-24,12,06,3,345,108.675,1143.675,e-Shop,06-12,S
91490971053,267016,2011-06-24,04,02,3,320,100.8,1060.8,MBR,02-04,S
86901766829,271504,2011-06-24,11,05,1,392,41.16,433.16,e-Shop,05-11,S
12251559644,272799,2011-06-23,11,06,1,1462,153.51,1615.51,e-Shop,06-11,S
41536290569,269217,2011-06-23,01,01,4,1156,485.52,5109.52,MBR,01-01,S
43591138949,269277,2011-06-23,08,03,1,714,74.97,788.97,TeleShop,03-08,S
18760695312,274322,2011-06-23,09,03,5,1338,702.45,7392.45,TeleShop,03-09,S
28375582993,268522,2011-06-23,11,05,4,1041,437.22,4601.22,MBR,05-11,S
25328381340,272665,2011-06-23,05,03,1,864,90.72,954.72,e-Shop,03-05,S
4634357100,271816,2011-06-23,03,01,1,252,26.46,278.46,MBR,01-03,S
30531115086,273352,2011-06-23,03,02,4,671,281.82,2965.82,e-Shop,02-03,S
5318172780,271190,2011-06-23,03,05,5,354,185.85,1955.85,e-Shop,05-03,S
14139771623,273254,2011-06-23,10,05,4,910,382.2,4022.2,e-Shop,05-10,S
59747239663,268077,2011-06-23,08,03,2,972,204.12,2148.12,e-Shop,03-08,S
93723235249,267053,2011-06-23,03,05,4,967,406.14,4274.14,TeleShop,05-03,S
91547165732,273456,2011-06-23,06,05,1,516,54.18,570.18,Flagship store,05-06,S
99603280112,267425,2011-06-23,11,05,2,1396,293.16,3085.16,e-Shop,05-11,S
70839610577,268346,2011-06-23,03,01,-3,-809,254.835,-2681.835,e-Shop,01-03,R
96206836774,269516,2011-06-23,04,02,1,760,79.8,839.8,Flagship store,02-04,S
86124031316,271687,2011-06-23,01,04,3,761,239.715,2522.715,TeleShop,04-01,S
74269001881,268663,2011-06-23,08,03,2,1492,313.32,3297.32,e-Shop,03-08,S
1710509811,273040,2011-06-22,11,05,3,794,250.11,2632.11,MBR,05-11,S
53804334519,271665,2011-06-22,08,03,4,1309,549.78,5785.78,e-Shop,03-08,S
25955625656,275104,2011-06-22,03,01,3,929,292.635,3079.635,e-Shop,01-03,S
49474954521,267856,2011-06-22,03,01,-2,-1460,306.6,-3226.6,MBR,01-03,R
33006117905,266941,2011-06-22,12,06,5,731,383.775,4038.775,e-Shop,06-12,S
22237771977,270074,2011-06-22,11,05,4,1112,467.04,4915.04,MBR,05-11,S
8597363414,271682,2011-06-22,06,05,2,1366,286.86,3018.86,e-Shop,05-06,S
23591095296,267261,2011-06-22,09,03,2,765,160.65,1690.65,TeleShop,03-09,S
13731811357,270279,2011-06-22,01,04,4,126,52.92,556.92,TeleShop,04-01,S
30010342954,268735,2011-06-22,07,05,-4,-1256,527.52,-5551.52,Flagship store,05-07,R
91120068573,271077,2011-06-22,01,01,4,445,186.9,1966.9,TeleShop,01-01,S
92393554623,268670,2011-06-22,04,02,3,340,107.1,1127.1,TeleShop,02-04,S
71117697410,271669,2011-06-22,10,05,2,750,157.5,1657.5,Flagship store,05-10,S
87961080005,269482,2011-06-22,03,02,1,400,42.0,442.0,TeleShop,02-03,S
89038192276,272603,2011-06-22,08,03,4,624,262.08,2758.08,TeleShop,03-08,S
64878808000,271887,2011-06-22,12,06,-2,-1064,223.44,-2351.44,e-Shop,06-12,R
95926449683,274605,2011-06-22,04,01,5,1388,728.7,7668.7,e-Shop,01-04,S
93625023531,267489,2011-06-22,01,04,5,966,507.15,5337.15,MBR,04-01,S
85827108509,273768,2011-06-22,10,03,3,436,137.34,1445.34,e-Shop,03-10,S
5520134849,270463,2011-06-21,12,05,2,1141,239.61,2521.61,MBR,05-12,S
54501664847,273123,2011-06-21,04,02,3,925,291.375,3066.375,TeleShop,02-04,S
10878833864,270950,2011-06-21,02,06,3,1225,385.875,4060.875,e-Shop,06-02,S
12729420124,272195,2011-06-21,12,06,4,1499,629.58,6625.58,MBR,06-12,S
10488991821,270401,2011-06-21,11,06,5,791,415.275,4370.275,e-Shop,06-11,S
55480436160,275008,2011-06-21,06,05,3,1259,396.585,4173.585,TeleShop,05-06,S
39862170559,274761,2011-06-21,01,02,1,1206,126.63,1332.63,Flagship store,02-01,S
21885868815,269914,2011-06-21,06,05,1,856,89.88,945.88,MBR,05-06,S
52016512335,270294,2011-06-21,08,03,1,1458,153.09,1611.09,TeleShop,03-08,S
3041357146,271633,2011-06-21,12,05,-3,-1224,385.56,-4057.56,e-Shop,05-12,R
28275885278,272697,2011-06-21,04,03,4,288,120.96,1272.96,TeleShop,03-04,S
95505426263,269771,2011-06-21,04,04,5,731,383.775,4038.775,Flagship store,04-04,S
71799236933,275127,2011-06-21,03,02,5,228,119.7,1259.7,e-Shop,02-03,S
96892547017,274854,2011-06-21,03,02,5,1500,787.5,8287.5,e-Shop,02-03,S
98271941861,267939,2011-06-21,10,05,4,1238,519.96,5471.96,Flagship store,05-10,S
69461286810,271647,2011-06-21,10,03,3,990,311.85,3281.85,Flagship store,03-10,S
89814630668,267654,2011-06-21,04,01,2,862,181.02,1905.02,MBR,01-04,S
94118692009,269568,2011-06-21,04,03,3,865,272.475,2867.475,e-Shop,03-04,S
23266156338,273052,2011-06-20,11,06,2,636,133.56,1405.56,e-Shop,06-11,S
37361819640,268710,2011-06-20,01,02,2,780,163.8,1723.8,MBR,02-01,S
62356968084,266888,2011-06-20,01,02,3,1193,375.795,3954.795,e-Shop,02-01,S
62196017724,271104,2011-06-20,04,02,4,1482,622.44,6550.44,e-Shop,02-04,S
18467398942,269586,2011-06-20,03,01,1,1204,126.42,1330.42,MBR,01-03,S
17923889909,274960,2011-06-20,03,01,1,264,27.72,291.72,e-Shop,01-03,S
53138071404,270889,2011-06-20,04,04,3,412,129.78,1365.78,e-Shop,04-04,S
41696062241,271981,2011-06-20,01,04,2,356,74.76,786.76,TeleShop,04-01,S
9914653639,270023,2011-06-20,10,03,2,488,102.48,1078.48,Flagship store,03-10,S
49242020201,269650,2011-06-20,11,05,2,93,19.53,205.53,e-Shop,05-11,S
37776695908,272047,2011-06-20,03,01,3,116,36.54,384.54,e-Shop,01-03,S
87285930124,274267,2011-06-20,08,03,4,1095,459.9,4839.9,TeleShop,03-08,S
98700838708,272877,2011-06-20,01,01,3,700,220.5,2320.5,MBR,01-01,S
74704107678,267815,2011-06-20,01,04,4,852,357.84,3765.84,MBR,04-01,S
74309284812,268597,2011-06-20,11,05,3,228,71.82,755.82,Flagship store,05-11,S
70111419504,271102,2011-06-20,06,05,4,672,282.24,2970.24,e-Shop,05-06,S
50476576636,268060,2011-06-19,10,06,5,957,502.425,5287.425,e-Shop,06-10,S
60180674317,268767,2011-06-19,03,01,5,1458,765.45,8055.45,Flagship store,01-03,S
53533717388,272219,2011-06-19,09,03,5,486,255.15,2685.15,TeleShop,03-09,S
35623878753,269016,2011-06-19,03,05,3,533,167.895,1766.895,e-Shop,05-03,S
41450086531,275034,2011-06-19,03,05,4,1399,587.58,6183.58,e-Shop,05-03,S
62673319182,268857,2011-06-19,08,03,3,1184,372.96,3924.96,e-Shop,03-08,S
22145352025,268715,2011-06-19,06,05,5,914,479.85,5049.85,TeleShop,05-06,S
15833242994,273498,2011-06-19,11,06,-1,-797,83.685,-880.685,e-Shop,06-11,R
20350371496,268207,2011-06-19,10,03,-2,-1100,231.0,-2431.0,e-Shop,03-10,R
12236194348,272075,2011-06-19,10,03,3,354,111.51,1173.51,e-Shop,03-10,S
40329236413,273645,2011-06-19,02,06,1,461,48.405,509.405,e-Shop,06-02,S
34024350674,273372,2011-06-19,03,05,5,957,502.425,5287.425,e-Shop,05-03,S
37897895889,271763,2011-06-19,11,06,4,140,58.8,618.8,MBR,06-11,S
52861275960,266885,2011-06-19,03,02,2,486,102.06,1074.06,MBR,02-03,S
50940346648,268617,2011-06-19,01,02,2,1315,276.15,2906.15,e-Shop,02-01,S
27342097894,269463,2011-06-19,08,03,4,337,141.54,1489.54,MBR,03-08,S
22291552310,268596,2011-06-19,03,01,3,1466,461.79,4859.79,TeleShop,01-03,S
51016421668,272111,2011-06-19,01,01,2,1364,286.44,3014.44,e-Shop,01-01,S
66738686249,272195,2011-06-19,04,04,-5,-767,402.675,-4237.675,Flagship store,04-04,R
99621450099,273058,2011-06-19,12,06,5,158,82.95,872.95,e-Shop,06-12,S
81477948281,274474,2011-06-19,09,03,1,251,26.355,277.355,e-Shop,03-09,S
77617368559,274621,2011-06-19,04,01,5,756,396.9,4176.9,TeleShop,01-04,S
82936814267,274310,2011-06-19,03,01,3,1385,436.275,4591.275,e-Shop,01-03,S
72711634148,274787,2011-06-19,04,02,1,881,92.505,973.505,MBR,02-04,S
24035388209,272557,2011-06-18,02,06,4,335,140.7,1480.7,MBR,06-02,S
3041357146,271633,2011-06-18,12,05,3,1224,385.56,4057.56,e-Shop,05-12,S
62281536761,270573,2011-06-18,04,02,2,167,35.07,369.07,TeleShop,02-04,S
62311976794,266857,2011-06-18,04,04,-2,-1433,300.93,-3166.93,Flagship store,04-04,R
22405505290,271901,2011-06-18,05,03,2,1222,256.62,2700.62,MBR,03-05,S
36623293157,272736,2011-06-18,01,01,4,768,322.56,3394.56,MBR,01-01,S
49052235297,267889,2011-06-18,10,03,1,851,89.355,940.355,TeleShop,03-10,S
37411991704,272029,2011-06-18,12,05,1,731,76.755,807.755,TeleShop,05-12,S
30083430624,273481,2011-06-18,12,06,3,229,72.135,759.135,MBR,06-12,S
9518995018,273065,2011-06-18,10,03,2,1279,268.59,2826.59,e-Shop,03-10,S
18329796546,268557,2011-06-18,01,04,1,1367,143.535,1510.535,MBR,04-01,S
18263190765,269799,2011-06-18,12,05,5,418,219.45,2309.45,TeleShop,05-12,S
53375252161,267073,2011-06-18,11,06,4,1109,465.78,4901.78,e-Shop,06-11,S
53367800577,273342,2011-06-18,08,03,3,890,280.35,2950.35,e-Shop,03-08,S
35843117536,275076,2011-06-18,10,05,1,1217,127.785,1344.785,Flagship store,05-10,S
52324711992,267794,2011-06-18,01,01,5,1352,709.8,7469.8,e-Shop,01-01,S
33630838980,272035,2011-06-18,12,06,2,209,43.89,461.89,TeleShop,06-12,S
68448760048,274014,2011-06-18,10,06,1,1410,148.05,1558.05,TeleShop,06-10,S
77744776142,269320,2011-06-18,04,04,5,269,141.225,1486.225,TeleShop,04-04,S
69787623413,267457,2011-06-18,11,05,5,1138,597.45,6287.45,Flagship store,05-11,S
71930388488,271046,2011-06-18,10,03,2,1041,218.61,2300.61,e-Shop,03-10,S
83254203007,272744,2011-06-18,02,06,2,278,58.38,614.38,e-Shop,06-02,S
17562417547,267042,2011-06-17,01,04,-4,-200,84.0,-884.0,e-Shop,04-01,R
51196438059,272118,2011-06-17,10,03,5,187,98.175,1033.175,TeleShop,03-10,S
50089103442,272723,2011-06-17,01,01,3,816,257.04,2705.04,e-Shop,01-01,S
45135799251,273185,2011-06-17,11,05,2,1249,262.29,2760.29,e-Shop,05-11,S
30010342954,268735,2011-06-17,07,05,4,1256,527.52,5551.52,Flagship store,05-07,S
60308083838,267156,2011-06-17,03,02,4,1295,543.9,5723.9,Flagship store,02-03,S
49474954521,267856,2011-06-17,03,01,2,1460,306.6,3226.6,MBR,01-03,S
60176378480,272821,2011-06-17,12,06,4,490,205.8,2165.8,MBR,06-12,S
7848320526,267588,2011-06-17,04,02,2,637,133.77,1407.77,Flagship store,02-04,S
10833696353,270636,2011-06-17,12,05,5,455,238.875,2513.875,e-Shop,05-12,S
26549119986,272441,2011-06-17,12,05,5,442,232.05,2442.05,e-Shop,05-12,S
56608329204,272816,2011-06-17,04,04,1,1095,114.975,1209.975,e-Shop,04-04,S
26762616816,273058,2011-06-17,11,05,3,1154,363.51,3825.51,Flagship store,05-11,S
70446161926,270131,2011-06-17,10,05,3,1087,342.405,3603.405,MBR,05-10,S
95435639473,269350,2011-06-17,02,06,2,1244,261.24,2749.24,e-Shop,06-02,S
91456194081,271952,2011-06-17,04,03,5,246,129.15,1359.15,TeleShop,03-04,S
88163970868,272689,2011-06-17,05,03,4,1407,590.94,6218.94,TeleShop,03-05,S
80915637965,271308,2011-06-17,04,02,1,985,103.425,1088.425,MBR,02-04,S
64902396171,275227,2011-06-17,08,03,3,810,255.15,2685.15,e-Shop,03-08,S
4619761369,271937,2011-06-16,04,01,3,463,145.845,1534.845,MBR,01-04,S
44092089689,273661,2011-06-16,10,06,1,967,101.535,1068.535,MBR,06-10,S
3052276663,274055,2011-06-16,10,05,4,565,237.3,2497.3,Flagship store,05-10,S
10959301310,274335,2011-06-16,04,01,1,503,52.815,555.815,e-Shop,01-04,S
40217322467,274457,2011-06-16,12,05,2,1298,272.58,2868.58,e-Shop,05-12,S
25317646356,267611,2011-06-16,10,06,2,71,14.91,156.91,TeleShop,06-10,S
21851810195,273497,2011-06-16,12,05,1,141,14.805,155.805,Flagship store,05-12,S
36418868670,269587,2011-06-16,04,01,2,1062,223.02,2347.02,Flagship store,01-04,S
39800191082,269604,2011-06-16,01,02,4,943,396.06,4168.06,e-Shop,02-01,S
46372096342,267772,2011-06-16,12,06,4,280,117.6,1237.6,Flagship store,06-12,S
18993533652,268186,2011-06-16,12,06,4,616,258.72,2722.72,Flagship store,06-12,S
17562417547,267042,2011-06-16,01,04,-4,-200,84.0,-884.0,e-Shop,04-01,R
82447758227,270218,2011-06-16,10,05,3,1189,374.535,3941.535,e-Shop,05-10,S
68632598212,272610,2011-06-16,04,03,5,673,353.325,3718.325,MBR,03-04,S
64878808000,271887,2011-06-16,12,06,2,1064,223.44,2351.44,e-Shop,06-12,S
97111109054,268664,2011-06-16,07,05,2,812,170.52,1794.52,e-Shop,05-07,S
87863882825,269266,2011-06-16,04,01,-1,-265,27.825,-292.825,MBR,01-04,R
84432999751,273489,2011-06-16,11,06,2,970,203.7,2143.7,MBR,06-11,S
28511509039,271975,2011-06-15,04,03,3,1378,434.07,4568.07,e-Shop,03-04,S
20487149302,274894,2011-06-15,04,02,4,922,387.24,4075.24,e-Shop,02-04,S
39734560185,272440,2011-06-15,02,06,5,140,73.5,773.5,e-Shop,06-02,S
60222247799,268481,2011-06-15,06,05,-2,-1446,303.66,-3195.66,TeleShop,05-06,R
36447084554,273546,2011-06-15,08,03,5,1023,537.075,5652.075,e-Shop,03-08,S
61871893225,272287,2011-06-15,01,02,1,1233,129.465,1362.465,e-Shop,02-01,S
36814744625,271347,2011-06-15,05,03,4,1079,453.18,4769.18,Flagship store,03-05,S
31564042748,272683,2011-06-15,01,02,4,340,142.8,1502.8,Flagship store,02-01,S
46254819387,272268,2011-06-15,10,05,2,760,159.6,1679.6,MBR,05-10,S
70839610577,268346,2011-06-15,03,01,3,809,254.835,2681.835,e-Shop,01-03,S
84221678705,274747,2011-06-15,12,05,5,961,504.525,5309.525,TeleShop,05-12,S
71800840317,268100,2011-06-15,03,02,4,255,107.1,1127.1,MBR,02-03,S
93239243410,270443,2011-06-15,04,04,-4,-756,317.52,-3341.52,TeleShop,04-04,R
71456875524,270535,2011-06-15,11,06,4,1286,540.12,5684.12,e-Shop,06-11,S
76906459516,267940,2011-06-15,04,04,2,1263,265.23,2791.23,Flagship store,04-04,S
77392142719,268590,2011-06-15,04,01,3,804,253.26,2665.26,Flagship store,01-04,S
92813723138,273744,2011-06-15,04,03,4,1214,509.88,5365.88,TeleShop,03-04,S
65950712868,272056,2011-06-15,03,02,4,634,266.28,2802.28,MBR,02-03,S
84028807748,267317,2011-06-15,04,03,1,353,37.065,390.065,e-Shop,03-04,S
32117276054,268589,2011-06-14,05,03,1,275,28.875,303.875,MBR,03-05,S
3374494772,269440,2011-06-14,10,05,4,1148,482.16,5074.16,e-Shop,05-10,S
9457795416,271581,2011-06-14,07,05,5,1099,576.975,6071.975,Flagship store,05-07,S
25652371497,268133,2011-06-14,10,06,5,501,263.025,2768.025,MBR,06-10,S
42586251871,272026,2011-06-14,04,01,3,968,304.92,3208.92,e-Shop,01-04,S
23364760364,269973,2011-06-14,10,05,1,138,14.49,152.49,Flagship store,05-10,S
41242895488,274055,2011-06-14,04,01,2,112,23.52,247.52,e-Shop,01-04,S
14470418474,271849,2011-06-14,10,06,5,1415,742.875,7817.875,MBR,06-10,S
66370621380,273410,2011-06-14,12,05,2,309,64.89,682.89,e-Shop,05-12,S
67931461556,272857,2011-06-14,04,02,-1,-596,62.58,-658.58,e-Shop,02-04,R
98916102641,269134,2011-06-14,05,03,1,866,90.93,956.93,Flagship store,03-05,S
87863882825,269266,2011-06-14,04,01,1,265,27.825,292.825,MBR,01-04,S
66738686249,272195,2011-06-14,04,04,5,767,402.675,4237.675,Flagship store,04-04,S
85382738196,270650,2011-06-14,03,02,5,442,232.05,2442.05,TeleShop,02-03,S
86169544592,273034,2011-06-14,10,03,4,326,136.92,1440.92,TeleShop,03-10,S
39996658115,271619,2011-06-13,07,05,4,530,222.6,2342.6,e-Shop,05-07,S
38432487071,270837,2011-06-13,10,06,2,1009,211.89,2229.89,Flagship store,06-10,S
328153385,270347,2011-06-13,03,05,3,699,220.185,2317.185,MBR,05-03,S
